"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"Chlorophyll pull 2020-02-18","04-BEBE-1.5","04-BEBE-1.5_07232019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-23 13:15:00,"KN","T",0.45,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BEBE-1.5","04-BEBE-1.5_07232019-W","NITROGEN, NITRATE (AS N)",2019-07-23 13:15:00,"14797-55-8","T",0.056,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BEBE-1.5","04-BEBE-1.5_07232019-W","NITROGEN, NITRITE",2019-07-23 13:15:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BEBE-1.5","04-BEBE-1.5_07232019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-23 13:15:00,"7723-14-0","T",0.0385,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BEBE-1.5","04-BEBE-1.5_07232019-W","Silver",2019-07-23 13:15:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BEBE-1.5","04-BEBE-1.5_07232019-W","TURBIDITY",2019-07-23 13:15:00,"TURB","T",6.97,"ntu",0.06,"ntu",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BEBE-1.5","04-BEBE-1.5_07232019-W","Zinc",2019-07-23 13:15:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-24 10:00:00,"ALK","T",313,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Aluminum",2019-07-24 10:00:00,"7429-90-5","T",1770,"ug/l",46,"ug/l",200,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Arsenic",2019-07-24 10:00:00,"7440-38-2","T",1.1,"ug/l",0.32,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Cadmium",2019-07-24 10:00:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Calcium",2019-07-24 10:00:00,"7440-70-2","T",109000,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","CHLORIDE (AS CL)",2019-07-24 10:00:00,"16887-00-6","T",39.5,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Copper",2019-07-24 10:00:00,"7440-50-8","T",7.2,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","HARDNESS (AS CACO3)",2019-07-24 10:00:00,"HARD","T",367,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Iron",2019-07-24 10:00:00,"7439-89-6","T",2300,"ug/l",13,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Lead",2019-07-24 10:00:00,"7439-92-1","T",3,"ug/l",0.57,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Magnesium",2019-07-24 10:00:00,"7439-95-4","T",23000,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Nickel",2019-07-24 10:00:00,"7440-02-0","T",7.4,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Nitrate+Nitrite as Nitrogen",2019-07-24 10:00:00,"NO3NO2N","T",0.122,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Nitrogen",2019-07-24 10:00:00,"KN","T",0.12,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Nitrogen, ammonia (As N)",2019-07-24 10:00:00,"7664-41-7","T",0.027,"mg/l",0.003,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-24 10:00:00,"KN","T",1.17,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","NITROGEN, NITRATE (AS N)",2019-07-24 10:00:00,"14797-55-8","T",0.122,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","NITROGEN, NITRITE",2019-07-24 10:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-24 10:00:00,"7723-14-0","T",0.218,"mg/l",0.018,"mg/l",0.025,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Silver",2019-07-24 10:00:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","TURBIDITY",2019-07-24 10:00:00,"TURB","T",71.7,"ntu",0.06,"ntu",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BIDW_T4-0.6","04-BIDW_T4-0.6-07242019-W","Zinc",2019-07-24 10:00:00,"7440-66-6","T",16.9,"ug/l",2.5,"ug/l",5,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-23 15:15:00,"ALK","T",213,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Aluminum",2019-07-23 15:15:00,"7429-90-5","T",194,"ug/l",2.3,"ug/l",10,"N","R","lab error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Arsenic",2019-07-23 15:15:00,"7440-38-2","T",1.1,"ug/l",0.32,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Cadmium",2019-07-23 15:15:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Calcium",2019-07-23 15:15:00,"7440-70-2","T",192000,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","CHLORIDE (AS CL)",2019-07-23 15:15:00,"16887-00-6","T",82.1,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Chlorophyll A",2019-07-23 15:15:00,"479-61-8","T",7.36,"ug/l",NA,"ug/l",0.22,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Copper",2019-07-23 15:15:00,"7440-50-8","T",1.1,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","HARDNESS (AS CACO3)",2019-07-23 15:15:00,"HARD","T",636,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Iron",2019-07-23 15:15:00,"7439-89-6","T",297,"ug/l",13,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Lead",2019-07-23 15:15:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Magnesium",2019-07-23 15:15:00,"7439-95-4","T",38400,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Nickel",2019-07-23 15:15:00,"7440-02-0","T",2.2,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Nitrate+Nitrite as Nitrogen",2019-07-23 15:15:00,"NO3NO2N","T",0.956,"mg/l",0.0015,"mg/l",0.002,"","R","Accuracy error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Nitrogen",2019-07-23 15:15:00,"KN","T",0.96,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Nitrogen, ammonia (As N)",2019-07-23 15:15:00,"7664-41-7","T",0.034,"mg/l",0.003,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-23 15:15:00,"KN","T",0.83,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","NITROGEN, NITRATE (AS N)",2019-07-23 15:15:00,"14797-55-8","T",0.924,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","NITROGEN, NITRITE",2019-07-23 15:15:00,"14797-65-0","T",0.033,"mg/l",0.007,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-23 15:15:00,"7723-14-0","T",0.0955,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Silver",2019-07-23 15:15:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","TURBIDITY",2019-07-23 15:15:00,"TURB","T",8.92,"ntu",0.06,"ntu",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-14.7","04-BLAK-14.7-07232019-W","Zinc",2019-07-23 15:15:00,"7440-66-6","T",7.1,"ug/l",2.5,"ug/l",5,"N","R","lab error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-23 12:00:00,"ALK","T",224,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Aluminum",2019-07-23 12:00:00,"7429-90-5","T",26.9,"ug/l",2.3,"ug/l",10,"N","R","lab error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Arsenic",2019-07-23 12:00:00,"7440-38-2","T",0.7,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Cadmium",2019-07-23 12:00:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Calcium",2019-07-23 12:00:00,"7440-70-2","T",159000,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","CHLORIDE (AS CL)",2019-07-23 12:00:00,"16887-00-6","T",57.8,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Chlorophyll A",2019-07-23 12:00:00,"479-61-8","T",8.23,"ug/l",NA,"ug/l",0.39,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Copper",2019-07-23 12:00:00,"7440-50-8","T",1.4,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","HARDNESS (AS CACO3)",2019-07-23 12:00:00,"HARD","T",501,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Iron",2019-07-23 12:00:00,"7439-89-6","T",54.5,"ug/l",13,"ug/l",100,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Lead",2019-07-23 12:00:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Magnesium",2019-07-23 12:00:00,"7439-95-4","T",25500,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Nickel",2019-07-23 12:00:00,"7440-02-0","T",2.4,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Nitrate+Nitrite as Nitrogen",2019-07-23 12:00:00,"NO3NO2N","T",1.83,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Nitrogen",2019-07-23 12:00:00,"KN","T",1.83,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Nitrogen, ammonia (As N)",2019-07-23 12:00:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-23 12:00:00,"KN","T",0.39,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","NITROGEN, NITRATE (AS N)",2019-07-23 12:00:00,"14797-55-8","T",1.83,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","NITROGEN, NITRITE",2019-07-23 12:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-23 12:00:00,"7723-14-0","T",0.0216,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Silver",2019-07-23 12:00:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","TURBIDITY",2019-07-23 12:00:00,"TURB","T",1.82,"ntu",0.06,"ntu",0.1,"","T","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK-34.9","04-BLAK-34.9-07232019-W","Zinc",2019-07-23 12:00:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"UN","R","lab error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-23 13:30:00,"ALK","T",323,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Aluminum",2019-07-23 13:30:00,"7429-90-5","T",79.3,"ug/l",2.3,"ug/l",10,"N","R","lab error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Arsenic",2019-07-23 13:30:00,"7440-38-2","T",0.62,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Cadmium",2019-07-23 13:30:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Calcium",2019-07-23 13:30:00,"7440-70-2","T",101000,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","CHLORIDE (AS CL)",2019-07-23 13:30:00,"16887-00-6","T",43.1,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Chlorophyll A",2019-07-23 13:30:00,"479-61-8","T",2.47,"ug/l",NA,"ug/l",0.17,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Copper",2019-07-23 13:30:00,"7440-50-8","T",0.89,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","HARDNESS (AS CACO3)",2019-07-23 13:30:00,"HARD","T",400,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Iron",2019-07-23 13:30:00,"7439-89-6","T",794,"ug/l",13,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Lead",2019-07-23 13:30:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Magnesium",2019-07-23 13:30:00,"7439-95-4","T",36200,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Nickel",2019-07-23 13:30:00,"7440-02-0","T",1.7,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Nitrate+Nitrite as Nitrogen",2019-07-23 13:30:00,"NO3NO2N","T",1.61,"mg/l",0.0015,"mg/l",0.002,"","R","Accuracy error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Nitrogen",2019-07-23 13:30:00,"KN","T",1.61,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Nitrogen, ammonia (As N)",2019-07-23 13:30:00,"7664-41-7","T",0.037,"mg/l",0.003,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-23 13:30:00,"KN","T",0.62,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","NITROGEN, NITRATE (AS N)",2019-07-23 13:30:00,"14797-55-8","T",1.6,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","NITROGEN, NITRITE",2019-07-23 13:30:00,"14797-65-0","T",0.012,"mg/l",0.007,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-23 13:30:00,"7723-14-0","T",0.04,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Silver",2019-07-23 13:30:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","TURBIDITY",2019-07-23 13:30:00,"TURB","T",8.81,"ntu",0.06,"ntu",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_N_T1-1.1","04-BLAK_N_T1-1.1-07232019-W","Zinc",2019-07-23 13:30:00,"7440-66-6","T",42,"ug/l",2.5,"ug/l",5,"N","R","lab error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-23 14:30:00,"ALK","T",269,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","Aluminum",2019-07-23 14:30:00,"7429-90-5","T",363,"ug/l",2.3,"ug/l",10,"N","R","lab error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","Arsenic",2019-07-23 14:30:00,"7440-38-2","T",0.87,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","Cadmium",2019-07-23 14:30:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","Calcium",2019-07-23 14:30:00,"7440-70-2","T",85600,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","CHLORIDE (AS CL)",2019-07-23 14:30:00,"16887-00-6","T",26,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","Chlorophyll A",2019-07-23 14:30:00,"479-61-8","T",6.11,"ug/l",NA,"ug/l",0.22,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","Copper",2019-07-23 14:30:00,"7440-50-8","T",1.3,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","HARDNESS (AS CACO3)",2019-07-23 14:30:00,"HARD","T",345,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","Iron",2019-07-23 14:30:00,"7439-89-6","T",670,"ug/l",13,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","Lead",2019-07-23 14:30:00,"7439-92-1","T",0.77,"ug/l",0.57,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","Magnesium",2019-07-23 14:30:00,"7439-95-4","T",31800,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","Nickel",2019-07-23 14:30:00,"7440-02-0","T",1.6,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","Nitrate+Nitrite as Nitrogen",2019-07-23 14:30:00,"NO3NO2N","T",3.69,"mg/l",0.03,"mg/l",0.04,"","R","Accuracy error",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","Nitrogen",2019-07-23 14:30:00,"KN","T",3.69,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","Nitrogen, ammonia (As N)",2019-07-23 14:30:00,"7664-41-7","T",0.018,"mg/l",0.003,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","04-BLAK_T16-0.8","04-BLAK_T16-0.8-07232019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-23 14:30:00,"KN","T",0.74,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
